,title,gross_worldwide,movie_id,year,plot,clean_plot,token_plot,lemma_plot,stem_plot,lemma_plot2
561,Jumanji,"$262,821,940",2283362,2017,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.::ahmetkozan",four teenagers are sucked into a magical video game  and the only way they can escape is to work together to finish the game   ahmetkozan,"['four', 'teenagers', 'are', 'sucked', 'into', 'a', 'magical', 'video', 'game', 'and', 'the', 'only', 'way', 'they', 'can', 'escape', 'is', 'to', 'work', 'together', 'to', 'finish', 'the', 'game', 'ahmetkozan']","['four', 'teenager', 'sucked', 'magical', 'video', 'game', 'way', 'escape', 'work', 'together', 'finish', 'game', 'ahmetkozan']","['four', 'teenag', 'suck', 'magic', 'video', 'game', 'onli', 'way', 'escap', 'work', 'togeth', 'finish', 'game', 'ahmetkozan']","['four', 'teenager', 'suck', 'magical', 'video', 'game', 'way', 'escape', 'work', 'together', 'finish', 'game', 'ahmetkozan']"
562,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$262,552,893",443453,2006,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.::budwheizzah",kazakh tv talking head borat is dispatched to the united states to report on the greatest country in the world  with a documentary crew in tow  borat becomes more interested in locating and marrying pamela anderson   budwheizzah,"['kazakh', 'tv', 'talking', 'head', 'borat', 'is', 'dispatched', 'to', 'the', 'united', 'states', 'to', 'report', 'on', 'the', 'greatest', 'country', 'in', 'the', 'world', 'with', 'a', 'documentary', 'crew', 'in', 'tow', 'borat', 'becomes', 'more', 'interested', 'in', 'locating', 'and', 'marrying', 'pamela', 'anderson', 'budwheizzah']","['kazakh', 'tv', 'talking', 'head', 'borat', 'dispatched', 'united', 'state', 'report', 'greatest', 'country', 'world', 'documentary', 'crew', 'tow', 'borat', 'becomes', 'interested', 'locating', 'marrying', 'pamela', 'anderson', 'budwheizzah']","['kazakh', 'tv', 'talk', 'head', 'borat', 'dispatch', 'unit', 'state', 'report', 'greatest', 'countri', 'world', 'documentari', 'crew', 'tow', 'borat', 'becom', 'interest', 'locat', 'marri', 'pamela', 'anderson', 'budwheizzah']","['kazakh', 'tv', 'talk', 'head', 'borat', 'dispatch', 'united', 'state', 'report', 'great', 'country', 'world', 'documentary', 'crew', 'tow', 'borat', 'becomes', 'interested', 'locate', 'marry', 'pamela', 'anderson', 'budwheizzah']"
563,Robots,"$262,511,490",358082,2005,"In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.::Kenneth Chisholm",in a robot world  a young idealistic inventor travels to the big city to join his inspiration s company  only to find himself opposing its sinister new management   kenneth chisholm,"['in', 'a', 'robot', 'world', 'a', 'young', 'idealistic', 'inventor', 'travels', 'to', 'the', 'big', 'city', 'to', 'join', 'his', 'inspiration', 's', 'company', 'only', 'to', 'find', 'himself', 'opposing', 'its', 'sinister', 'new', 'management', 'kenneth', 'chisholm']","['robot', 'world', 'young', 'idealistic', 'inventor', 'travel', 'big', 'city', 'join', 'inspiration', 'company', 'find', 'opposing', 'sinister', 'new', 'management', 'kenneth', 'chisholm']","['robot', 'world', 'young', 'idealist', 'inventor', 'travel', 'big', 'citi', 'join', 'inspir', 'compani', 'onli', 'find', 'oppos', 'sinist', 'new', 'manag', 'kenneth', 'chisholm']","['robot', 'world', 'young', 'idealistic', 'inventor', 'travel', 'big', 'city', 'join', 'inspiration', 'company', 'find', 'oppose', 'sinister', 'new', 'management', 'kenneth', 'chisholm']"
564,Knight and Day,"$261,989,769",1013743,2010,A young woman gets mixed up with a disgraced spy who is trying to clear his name.::Anonymous,a young woman gets mixed up with a disgraced spy who is trying to clear his name   anonymous,"['a', 'young', 'woman', 'gets', 'mixed', 'up', 'with', 'a', 'disgraced', 'spy', 'who', 'is', 'trying', 'to', 'clear', 'his', 'name', 'anonymous']","['young', 'woman', 'get', 'mixed', 'disgraced', 'spy', 'trying', 'clear', 'name', 'anonymous']","['young', 'woman', 'get', 'mix', 'disgrac', 'spi', 'tri', 'clear', 'name', 'anonym']","['young', 'woman', 'get', 'mixed', 'disgrace', 'spy', 'try', 'clear', 'name', 'anonymous']"
565,This Is It,"$261,183,588",1477715,2009,"A compilation of interviews, rehearsals, and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.::Anonymous",a compilation of interviews  rehearsals  and backstage footage of michael jackson as he prepared for his series of sold out shows in london   anonymous,"['a', 'compilation', 'of', 'interviews', 'rehearsals', 'and', 'backstage', 'footage', 'of', 'michael', 'jackson', 'as', 'he', 'prepared', 'for', 'his', 'series', 'of', 'sold', 'out', 'shows', 'in', 'london', 'anonymous']","['compilation', 'interview', 'rehearsal', 'backstage', 'footage', 'michael', 'jackson', 'prepared', 'series', 'sold', 'show', 'london', 'anonymous']","['compil', 'interview', 'rehears', 'backstag', 'footag', 'michael', 'jackson', 'prepar', 'seri', 'sold', 'show', 'london', 'anonym']","['compilation', 'interview', 'rehearsal', 'backstage', 'footage', 'michael', 'jackson', 'prepared', 'series', 'sell', 'show', 'london', 'anonymous']"
566,Terminator: Dark Fate,"$261,119,292",6450804,2019,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.::vsuperkuns",an augmented human and sarah connor must stop an advanced liquid terminator from hunting down a young girl  whose fate is critical to the human race   vsuperkuns,"['an', 'augmented', 'human', 'and', 'sarah', 'connor', 'must', 'stop', 'an', 'advanced', 'liquid', 'terminator', 'from', 'hunting', 'down', 'a', 'young', 'girl', 'whose', 'fate', 'is', 'critical', 'to', 'the', 'human', 'race', 'vsuperkuns']","['augmented', 'human', 'sarah', 'connor', 'must', 'stop', 'advanced', 'liquid', 'terminator', 'hunting', 'young', 'girl', 'whose', 'fate', 'critical', 'human', 'race', 'vsuperkuns']","['augment', 'human', 'sarah', 'connor', 'must', 'stop', 'advanc', 'liquid', 'termin', 'hunt', 'young', 'girl', 'whose', 'fate', 'critic', 'human', 'race', 'vsuperkun']","['augment', 'human', 'sarah', 'connor', 'must', 'stop', 'advanced', 'liquid', 'terminator', 'hunt', 'young', 'girl', 'whose', 'fate', 'critical', 'human', 'race', 'vsuperkuns']"
567,The Lone Ranger,"$260,502,115",1210819,2013,"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.::Walt Disney Studios",native american warrior tonto recounts the untold tales that transformed john reid  a man of the law  into a legend of justice   walt disney studios,"['native', 'american', 'warrior', 'tonto', 'recounts', 'the', 'untold', 'tales', 'that', 'transformed', 'john', 'reid', 'a', 'man', 'of', 'the', 'law', 'into', 'a', 'legend', 'of', 'justice', 'walt', 'disney', 'studios']","['native', 'american', 'warrior', 'tonto', 'recount', 'untold', 'tale', 'transformed', 'john', 'reid', 'man', 'law', 'legend', 'justice', 'walt', 'disney', 'studio']","['nativ', 'american', 'warrior', 'tonto', 'recount', 'untold', 'tale', 'transform', 'john', 'reid', 'man', 'law', 'legend', 'justic', 'walt', 'disney', 'studio']","['native', 'american', 'warrior', 'tonto', 'recount', 'untold', 'tale', 'transform', 'john', 'reid', 'man', 'law', 'legend', 'justice', 'walt', 'disney', 'studio']"
568,Super 8,"$260,095,986",1650062,2011,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.::Chris White",during the summer of   a group of friends witness a train crash and investigate subsequent unexplained events in their small town   chris white,"['during', 'the', 'summer', 'of', 'a', 'group', 'of', 'friends', 'witness', 'a', 'train', 'crash', 'and', 'investigate', 'subsequent', 'unexplained', 'events', 'in', 'their', 'small', 'town', 'chris', 'white']","['summer', 'group', 'friend', 'witness', 'train', 'crash', 'investigate', 'subsequent', 'unexplained', 'event', 'small', 'town', 'chris', 'white']","['dure', 'summer', 'group', 'friend', 'wit', 'train', 'crash', 'investig', 'subsequ', 'unexplain', 'event', 'small', 'town', 'chris', 'white']","['summer', 'group', 'friend', 'witness', 'train', 'crash', 'investigate', 'subsequent', 'unexplained', 'event', 'small', 'town', 'chris', 'white']"
569,Mojin: The Lost Legend,"$259,368,448",4276752,2015,"In 1969 PRChina, two men survive a supernatural tomb. They later become tomb raiders with Shirley/Qi Shu. 20 years later in NYC, one is hired to find that tomb again and the 2 friends follow later.::Scott Filtenborg",in  prchina  two men survive a supernatural tomb  they later become tomb raiders with shirley qi shu   years later in nyc  one is hired to find that tomb again and the  friends follow later   scott filtenborg,"['in', 'prchina', 'two', 'men', 'survive', 'a', 'supernatural', 'tomb', 'they', 'later', 'become', 'tomb', 'raiders', 'with', 'shirley', 'qi', 'shu', 'years', 'later', 'in', 'nyc', 'one', 'is', 'hired', 'to', 'find', 'that', 'tomb', 'again', 'and', 'the', 'friends', 'follow', 'later', 'scott', 'filtenborg']","['prchina', 'two', 'men', 'survive', 'supernatural', 'tomb', 'later', 'become', 'tomb', 'raider', 'shirley', 'qi', 'shu', 'year', 'later', 'nyc', 'one', 'hired', 'find', 'tomb', 'friend', 'follow', 'later', 'scott', 'filtenborg']","['prchina', 'two', 'men', 'surviv', 'supernatur', 'tomb', 'later', 'becom', 'tomb', 'raider', 'shirley', 'qi', 'shu', 'year', 'later', 'nyc', 'one', 'hire', 'find', 'tomb', 'friend', 'follow', 'later', 'scott', 'filtenborg']","['prchina', 'two', 'men', 'survive', 'supernatural', 'tomb', 'later', 'become', 'tomb', 'raider', 'shirley', 'qi', 'shu', 'year', 'later', 'nyc', 'one', 'hire', 'find', 'tomb', 'friend', 'follow', 'later', 'scott', 'filtenborg']"
570,Blade Runner 2049,"$259,239,658",1856101,2017,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.::ralo229",young blade runner k s discovery of a long buried secret leads him to track down former blade runner rick deckard  who s been missing for thirty years   ralo,"['young', 'blade', 'runner', 'k', 's', 'discovery', 'of', 'a', 'long', 'buried', 'secret', 'leads', 'him', 'to', 'track', 'down', 'former', 'blade', 'runner', 'rick', 'deckard', 'who', 's', 'been', 'missing', 'for', 'thirty', 'years', 'ralo']","['young', 'blade', 'runner', 'k', 'discovery', 'long', 'buried', 'secret', 'lead', 'track', 'former', 'blade', 'runner', 'rick', 'deckard', 'missing', 'thirty', 'year', 'ralo']","['young', 'blade', 'runner', 'k', 'discoveri', 'long', 'buri', 'secret', 'lead', 'track', 'former', 'blade', 'runner', 'rick', 'deckard', 'miss', 'thirti', 'year', 'ralo']","['young', 'blade', 'runner', 'k', 'discovery', 'long', 'bury', 'secret', 'lead', 'track', 'former', 'blade', 'runner', 'rick', 'deckard', 'miss', 'thirty', 'year', 'ralo']"
571,Charlie's Angels: Full Throttle,"$259,175,788",305357,2003,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.::Anonymous,the angels investigate a series of murders which occur after the theft of a witness protection profile database   anonymous,"['the', 'angels', 'investigate', 'a', 'series', 'of', 'murders', 'which', 'occur', 'after', 'the', 'theft', 'of', 'a', 'witness', 'protection', 'profile', 'database', 'anonymous']","['angel', 'investigate', 'series', 'murder', 'occur', 'theft', 'witness', 'protection', 'profile', 'database', 'anonymous']","['angel', 'investig', 'seri', 'murder', 'occur', 'theft', 'wit', 'protect', 'profil', 'databas', 'anonym']","['angel', 'investigate', 'series', 'murder', 'occur', 'theft', 'witness', 'protection', 'profile', 'database', 'anonymous']"
572,Rush Hour 3,"$258,097,122",293564,2007,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.::Helltopay27",after an attempted assassination on ambassador han  lee and carter head to paris to protect a french woman with knowledge of the triads  secret leaders   helltopay,"['after', 'an', 'attempted', 'assassination', 'on', 'ambassador', 'han', 'lee', 'and', 'carter', 'head', 'to', 'paris', 'to', 'protect', 'a', 'french', 'woman', 'with', 'knowledge', 'of', 'the', 'triads', 'secret', 'leaders', 'helltopay']","['attempted', 'assassination', 'ambassador', 'han', 'lee', 'carter', 'head', 'paris', 'protect', 'french', 'woman', 'knowledge', 'triad', 'secret', 'leader', 'helltopay']","['attempt', 'assassin', 'ambassador', 'han', 'lee', 'carter', 'head', 'pari', 'protect', 'french', 'woman', 'knowledg', 'triad', 'secret', 'leader', 'helltopay']","['attempt', 'assassination', 'ambassador', 'han', 'lee', 'carter', 'head', 'paris', 'protect', 'french', 'woman', 'knowledge', 'triad', 'secret', 'leader', 'helltopay']"
573,The Full Monty,"$257,938,649",119164,1997,"Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.::Jon Reeves <jreeves@imdb.com>",six unemployed steel workers form a male striptease act  the women cheer them on to go for  the full monty    total nudity   jon reeves  jreeves imdb com,"['six', 'unemployed', 'steel', 'workers', 'form', 'a', 'male', 'striptease', 'act', 'the', 'women', 'cheer', 'them', 'on', 'to', 'go', 'for', 'the', 'full', 'monty', 'total', 'nudity', 'jon', 'reeves', 'jreeves', 'imdb', 'com']","['six', 'unemployed', 'steel', 'worker', 'form', 'male', 'striptease', 'act', 'woman', 'cheer', 'go', 'full', 'monty', 'total', 'nudity', 'jon', 'reef', 'jreeves', 'imdb', 'com']","['six', 'unemploy', 'steel', 'worker', 'form', 'male', 'stripteas', 'act', 'woman', 'cheer', 'go', 'full', 'monti', 'total', 'nuditi', 'jon', 'reef', 'jreev', 'imdb', 'com']","['six', 'unemployed', 'steel', 'worker', 'form', 'male', 'striptease', 'act', 'woman', 'cheer', 'go', 'full', 'monty', 'total', 'nudity', 'jon', 'reef', 'jreeves', 'imdb', 'com']"
574,Kung Fu Yoga,"$257,743,016",4217392,2017,"Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai, and to a mountain temple in India.",two professors team up to locate a lost treasure and embark on an adventure that takes them from a tibetan ice cave to dubai  and to a mountain temple in india,"['two', 'professors', 'team', 'up', 'to', 'locate', 'a', 'lost', 'treasure', 'and', 'embark', 'on', 'an', 'adventure', 'that', 'takes', 'them', 'from', 'a', 'tibetan', 'ice', 'cave', 'to', 'dubai', 'and', 'to', 'a', 'mountain', 'temple', 'in', 'india']","['two', 'professor', 'team', 'locate', 'lost', 'treasure', 'embark', 'adventure', 'take', 'tibetan', 'ice', 'cave', 'dubai', 'mountain', 'temple', 'india']","['two', 'professor', 'team', 'locat', 'lost', 'treasur', 'embark', 'adventur', 'take', 'tibetan', 'ice', 'cave', 'dubai', 'mountain', 'templ', 'india']","['two', 'professor', 'team', 'locate', 'lose', 'treasure', 'embark', 'adventure', 'take', 'tibetan', 'ice', 'cave', 'dubai', 'mountain', 'temple', 'india']"
575,Annabelle,"$257,047,661",3322940,2014,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.::Anonymous,a couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists   anonymous,"['a', 'couple', 'begins', 'to', 'experience', 'terrifying', 'supernatural', 'occurrences', 'involving', 'a', 'vintage', 'doll', 'shortly', 'after', 'their', 'home', 'is', 'invaded', 'by', 'satanic', 'cultists', 'anonymous']","['couple', 'begin', 'experience', 'terrifying', 'supernatural', 'occurrence', 'involving', 'vintage', 'doll', 'shortly', 'home', 'invaded', 'satanic', 'cultist', 'anonymous']","['coupl', 'begin', 'experi', 'terrifi', 'supernatur', 'occurr', 'involv', 'vintag', 'doll', 'short', 'home', 'invad', 'satan', 'cultist', 'anonym']","['couple', 'begin', 'experience', 'terrify', 'supernatural', 'occurrence', 'involve', 'vintage', 'doll', 'shortly', 'home', 'invade', 'satanic', 'cultist', 'anonymous']"
